Date,US_CPI_DAILY_INTERP
1970-09-08,39.053333333333335
1970-09-09,39.06
1970-09-10,39.06666666666667
1970-09-11,39.07333333333334
1970-09-14,39.093333333333334
1970-09-15,39.1
1970-09-16,39.10666666666667
1970-09-17,39.11333333333334
1970-09-18,39.120000000000005
1970-09-21,39.14
1970-09-22,39.14666666666667
1970-09-23,39.153333333333336
1970-09-24,39.160000000000004
1970-09-25,39.16666666666667
1970-09-28,39.18666666666667
1970-09-29,39.193333333333335
1970-09-30,39.2
1970-10-01,39.20666666666667
1970-10-02,39.21333333333334
1970-10-05,39.233333333333334
1970-10-06,39.24
1970-10-07,39.24666666666667
1970-10-08,39.25333333333334
1970-10-09,39.26
1970-10-12,39.28
1970-10-13,39.28666666666667
1970-10-14,39.29333333333334
1970-10-15,39.3
1970-10-16,39.306666666666665
1970-10-19,39.32666666666667
1970-10-20,39.333333333333336
1970-10-21,39.339999999999996
1970-10-22,39.346666666666664
1970-10-23,39.35333333333333
1970-10-26,39.373333333333335
1970-10-27,39.379999999999995
1970-10-28,39.38666666666666
1970-10-29,39.39333333333333
1970-10-30,39.4
1970-11-02,39.41935483870968
1970-11-03,39.4258064516129
1970-11-04,39.43225806451613
1970-11-05,39.438709677419354
1970-11-06,39.44516129032258
1970-11-09,39.464516129032255
1970-11-10,39.47096774193548
1970-11-11,39.47741935483871
1970-11-12,39.483870967741936
1970-11-13,39.49032258064516
1970-11-16,39.50967741935484
1970-11-17,39.516129032258064
1970-11-18,39.52258064516129
1970-11-19,39.52903225806452
1970-11-20,39.535483870967745
1970-11-23,39.55483870967742
1970-11-24,39.561290322580646
1970-11-25,39.56774193548387
1970-11-26,39.5741935483871
1970-11-27,39.58064516129032
1970-11-30,39.6
1970-12-01,39.60645161290323
1970-12-02,39.612903225806456
1970-12-03,39.619354838709675
1970-12-04,39.6258064516129
1970-12-07,39.645161290322584
1970-12-08,39.651612903225804
1970-12-09,39.65806451612903
1970-12-10,39.66451612903226
1970-12-11,39.670967741935485
1970-12-14,39.69032258064516
1970-12-15,39.696774193548386
1970-12-16,39.70322580645161
1970-12-17,39.70967741935484
1970-12-18,39.71612903225807
1970-12-21,39.73548387096774
1970-12-22,39.74193548387097
1970-12-23,39.748387096774195
1970-12-24,39.754838709677415
1970-12-25,39.76129032258064
1970-12-28,39.78064516129032
1970-12-29,39.78709677419354
1970-12-30,39.79354838709677
1970-12-31,39.8
1971-01-01,39.8
1971-01-04,39.8
1971-01-05,39.8
1971-01-06,39.8
1971-01-07,39.8
1971-01-08,39.8
1971-01-11,39.8
1971-01-12,39.8
1971-01-13,39.8
1971-01-14,39.8
1971-01-15,39.8
1971-01-18,39.8
1971-01-19,39.8
1971-01-20,39.8
1971-01-21,39.8
1971-01-22,39.8
1971-01-25,39.8
1971-01-26,39.8
1971-01-27,39.8
1971-01-28,39.8
1971-01-29,39.8
1971-02-01,39.81071428571428
1971-02-02,39.81428571428571
1971-02-03,39.81785714285714
1971-02-04,39.82142857142857
1971-02-05,39.824999999999996
1971-02-08,39.83571428571428
1971-02-09,39.839285714285715
1971-02-10,39.84285714285714
1971-02-11,39.84642857142857
1971-02-12,39.849999999999994
1971-02-15,39.86071428571428
1971-02-16,39.864285714285714
1971-02-17,39.86785714285714
1971-02-18,39.87142857142857
1971-02-19,39.875
1971-02-22,39.885714285714286
1971-02-23,39.88928571428571
1971-02-24,39.89285714285714
1971-02-25,39.89642857142857
1971-02-26,39.9
1971-03-01,39.90909090909091
1971-03-02,39.912121212121214
1971-03-03,39.915151515151514
1971-03-04,39.918181818181814
1971-03-05,39.92121212121212
1971-03-08,39.93030303030303
1971-03-09,39.93333333333333
1971-03-10,39.93636363636364
1971-03-11,39.93939393939394
1971-03-12,39.942424242424245
1971-03-15,39.95151515151515
1971-03-16,39.95454545454545
1971-03-17,39.95757575757575
1971-03-18,39.96060606060606
1971-03-19,39.96363636363636
1971-03-22,39.97272727272727
1971-03-23,39.97575757575758
1971-03-24,39.97878787878788
1971-03-25,39.981818181818184
1971-03-26,39.984848484848484
1971-03-29,39.99393939393939
1971-03-30,39.9969696969697
1971-03-31,40.0
1971-04-01,40.00333333333333
1971-04-02,40.00666666666667
1971-04-05,40.016666666666666
1971-04-06,40.02
1971-04-07,40.02333333333333
1971-04-08,40.026666666666664
1971-04-09,40.03
1971-04-12,40.04
1971-04-13,40.04333333333334
1971-04-14,40.04666666666667
1971-04-15,40.050000000000004
1971-04-16,40.053333333333335
1971-04-19,40.06333333333333
1971-04-20,40.06666666666667
1971-04-21,40.07
1971-04-22,40.07333333333334
1971-04-23,40.07666666666667
1971-04-26,40.086666666666666
1971-04-27,40.09
1971-04-28,40.093333333333334
1971-04-29,40.09666666666667
1971-04-30,40.1
1971-05-03,40.119354838709675
1971-05-04,40.1258064516129
1971-05-05,40.13225806451613
1971-05-06,40.13870967741936
1971-05-07,40.145161290322584
1971-05-10,40.16451612903226
1971-05-11,40.170967741935485
1971-05-12,40.17741935483871
1971-05-13,40.18387096774193
1971-05-14,40.19032258064516
1971-05-17,40.20967741935484
1971-05-18,40.21612903225807
1971-05-19,40.22258064516129
1971-05-20,40.229032258064514
1971-05-21,40.23548387096774
1971-05-24,40.254838709677415
1971-05-25,40.26129032258064
1971-05-26,40.26774193548387
1971-05-27,40.274193548387096
1971-05-28,40.28064516129032
1971-05-31,40.3
1971-06-01,40.309999999999995
1971-06-02,40.32
1971-06-03,40.33
1971-06-04,40.339999999999996
1971-06-07,40.37
1971-06-08,40.379999999999995
1971-06-09,40.39
1971-06-10,40.4
1971-06-11,40.41
1971-06-14,40.44
1971-06-15,40.449999999999996
1971-06-16,40.46
1971-06-17,40.47
1971-06-18,40.48
1971-06-21,40.51
1971-06-22,40.52
1971-06-23,40.53
1971-06-24,40.54
1971-06-25,40.55
1971-06-28,40.58
1971-06-29,40.59
1971-06-30,40.6
1971-07-01,40.60333333333333
1971-07-02,40.60666666666667
1971-07-05,40.61666666666667
1971-07-06,40.620000000000005
1971-07-07,40.623333333333335
1971-07-08,40.626666666666665
1971-07-09,40.63
1971-07-12,40.64
1971-07-13,40.64333333333334
1971-07-14,40.64666666666667
1971-07-15,40.650000000000006
1971-07-16,40.653333333333336
1971-07-19,40.663333333333334
1971-07-20,40.66666666666667
1971-07-21,40.67
1971-07-22,40.67333333333334
1971-07-23,40.67666666666667
1971-07-26,40.68666666666667
1971-07-27,40.690000000000005
1971-07-28,40.693333333333335
1971-07-29,40.69666666666667
1971-07-30,40.7
1971-08-02,40.709375
1971-08-03,40.712500000000006
1971-08-04,40.715625
1971-08-05,40.71875
1971-08-06,40.721875000000004
1971-08-09,40.73125
1971-08-10,40.734375
1971-08-11,40.737500000000004
1971-08-12,40.740625
1971-08-13,40.74375
1971-08-16,40.753125
1971-08-17,40.75625
1971-08-18,40.759375
1971-08-19,40.7625
1971-08-20,40.765625
1971-08-23,40.775
1971-08-24,40.778124999999996
1971-08-25,40.78125
1971-08-26,40.784375
1971-08-27,40.7875
1971-08-30,40.796875
1971-08-31,40.8
1971-09-01,40.8
1971-09-02,40.8
1971-09-03,40.8
1971-09-06,40.8
1971-09-07,40.8
1971-09-08,40.8
1971-09-09,40.8
1971-09-10,40.8
1971-09-13,40.8
1971-09-14,40.8
1971-09-15,40.8
1971-09-16,40.8
1971-09-17,40.8
1971-09-20,40.8
1971-09-21,40.8
1971-09-22,40.8
1971-09-23,40.8
1971-09-24,40.8
1971-09-27,40.8
1971-09-28,40.8
1971-09-29,40.8
1971-09-30,40.8
1971-10-01,40.80344827586207
1971-10-04,40.813793103448276
1971-10-05,40.81724137931034
1971-10-06,40.82068965517241
1971-10-07,40.82413793103448
1971-10-08,40.82758620689655
1971-10-11,40.83793103448276
1971-10-12,40.84137931034483
1971-10-13,40.8448275862069
1971-10-14,40.84827586206897
1971-10-15,40.85172413793103
1971-10-18,40.86206896551724
1971-10-19,40.86551724137931
1971-10-20,40.86896551724138
1971-10-21,40.87241379310345
1971-10-22,40.87586206896552
1971-10-25,40.88620689655172
1971-10-26,40.88965517241379
1971-10-27,40.89310344827586
1971-10-28,40.89655172413793
1971-10-29,40.9
1971-11-01,40.9
1971-11-02,40.9
1971-11-03,40.9
1971-11-04,40.9
1971-11-05,40.9
1971-11-08,40.9
1971-11-09,40.9
1971-11-10,40.9
1971-11-11,40.9
1971-11-12,40.9
1971-11-15,40.9
1971-11-16,40.9
1971-11-17,40.9
1971-11-18,40.9
1971-11-19,40.9
1971-11-22,40.9
1971-11-23,40.9
1971-11-24,40.9
1971-11-25,40.9
1971-11-26,40.9
1971-11-29,40.9
1971-11-30,40.9
1971-12-01,40.906451612903226
1971-12-02,40.91290322580645
1971-12-03,40.91935483870968
1971-12-06,40.938709677419354
1971-12-07,40.94516129032258
1971-12-08,40.95161290322581
1971-12-09,40.958064516129035
1971-12-10,40.964516129032255
1971-12-13,40.983870967741936
1971-12-14,40.99032258064516
1971-12-15,40.99677419354839
1971-12-16,41.00322580645161
1971-12-17,41.00967741935484
1971-12-20,41.02903225806452
1971-12-21,41.035483870967745
1971-12-22,41.041935483870965
1971-12-23,41.04838709677419
1971-12-24,41.05483870967742
1971-12-27,41.0741935483871
1971-12-28,41.08064516129032
1971-12-29,41.08709677419355
1971-12-30,41.093548387096774
1971-12-31,41.1
1972-01-03,41.1
1972-01-04,41.1
1972-01-05,41.1
1972-01-06,41.1
1972-01-07,41.1
1972-01-10,41.1
1972-01-11,41.1
1972-01-12,41.1
1972-01-13,41.1
1972-01-14,41.1
1972-01-17,41.1
1972-01-18,41.1
1972-01-19,41.1
1972-01-20,41.1
1972-01-21,41.1
1972-01-24,41.1
1972-01-25,41.1
1972-01-26,41.1
1972-01-27,41.1
1972-01-28,41.1
1972-01-31,41.1
1972-02-01,41.10689655172414
1972-02-02,41.11379310344828
1972-02-03,41.12068965517241
1972-02-04,41.12758620689655
1972-02-07,41.148275862068964
1972-02-08,41.1551724137931
1972-02-09,41.16206896551724
1972-02-10,41.16896551724138
1972-02-11,41.175862068965515
1972-02-14,41.19655172413793
1972-02-15,41.203448275862065
1972-02-16,41.210344827586205
1972-02-17,41.217241379310344
1972-02-18,41.224137931034484
1972-02-21,41.244827586206895
1972-02-22,41.251724137931035
1972-02-23,41.25862068965517
1972-02-24,41.26551724137931
1972-02-25,41.272413793103446
1972-02-28,41.29310344827586
1972-02-29,41.3
1972-03-01,41.30322580645161
1972-03-02,41.306451612903224
1972-03-03,41.309677419354834
1972-03-06,41.31935483870968
1972-03-07,41.32258064516129
1972-03-08,41.3258064516129
1972-03-09,41.329032258064515
1972-03-10,41.332258064516125
1972-03-13,41.34193548387096
1972-03-14,41.34516129032258
1972-03-15,41.34838709677419
1972-03-16,41.351612903225806
1972-03-17,41.354838709677416
1972-03-20,41.36451612903225
1972-03-21,41.36774193548387
1972-03-22,41.37096774193548
1972-03-23,41.3741935483871
1972-03-24,41.37741935483871
1972-03-27,41.387096774193544
1972-03-28,41.39032258064516
1972-03-29,41.39354838709677
1972-03-30,41.39677419354839
1972-03-31,41.4
1972-04-03,41.410714285714285
1972-04-04,41.41428571428571
1972-04-05,41.417857142857144
1972-04-06,41.42142857142857
1972-04-07,41.425
1972-04-10,41.43571428571428
1972-04-11,41.43928571428572
1972-04-12,41.44285714285714
1972-04-13,41.44642857142857
1972-04-14,41.449999999999996
1972-04-17,41.46071428571428
1972-04-18,41.464285714285715
1972-04-19,41.46785714285714
1972-04-20,41.47142857142857
1972-04-21,41.475
1972-04-24,41.48571428571429
1972-04-25,41.489285714285714
1972-04-26,41.49285714285714
1972-04-27,41.496428571428574
1972-04-28,41.5
1972-05-01,41.50909090909091
1972-05-02,41.512121212121215
1972-05-03,41.515151515151516
1972-05-04,41.518181818181816
1972-05-05,41.52121212121212
1972-05-08,41.53030303030303
1972-05-09,41.53333333333333
1972-05-10,41.53636363636364
1972-05-11,41.53939393939394
1972-05-12,41.54242424242425
1972-05-15,41.551515151515154
1972-05-16,41.554545454545455
1972-05-17,41.557575757575755
1972-05-18,41.56060606060606
1972-05-19,41.56363636363636
1972-05-22,41.57272727272727
1972-05-23,41.57575757575758
1972-05-24,41.57878787878788
1972-05-25,41.581818181818186
1972-05-26,41.584848484848486
1972-05-29,41.593939393939394
1972-05-30,41.5969696969697
1972-05-31,41.6
1972-06-01,41.60333333333333
1972-06-02,41.60666666666667
1972-06-05,41.61666666666667
1972-06-06,41.620000000000005
1972-06-07,41.623333333333335
1972-06-08,41.626666666666665
1972-06-09,41.63
1972-06-12,41.64
1972-06-13,41.64333333333334
1972-06-14,41.64666666666667
1972-06-15,41.650000000000006
1972-06-16,41.653333333333336
1972-06-19,41.663333333333334
1972-06-20,41.66666666666667
1972-06-21,41.67
1972-06-22,41.67333333333334
1972-06-23,41.67666666666667
1972-06-26,41.68666666666667
1972-06-27,41.690000000000005
1972-06-28,41.693333333333335
1972-06-29,41.69666666666667
1972-06-30,41.7
1972-07-03,41.71935483870968
1972-07-04,41.725806451612904
1972-07-05,41.73225806451613
1972-07-06,41.73870967741936
1972-07-07,41.745161290322585
1972-07-10,41.76451612903226
1972-07-11,41.770967741935486
1972-07-12,41.77741935483871
1972-07-13,41.78387096774193
1972-07-14,41.79032258064516
1972-07-17,41.80967741935484
1972-07-18,41.81612903225807
1972-07-19,41.82258064516129
1972-07-20,41.829032258064515
1972-07-21,41.83548387096774
1972-07-24,41.854838709677416
1972-07-25,41.86129032258064
1972-07-26,41.86774193548387
1972-07-27,41.8741935483871
1972-07-28,41.880645161290325
1972-07-31,41.9
1972-08-01,41.90322580645161
1972-08-02,41.906451612903226
1972-08-03,41.909677419354836
1972-08-04,41.91290322580645
1972-08-07,41.92258064516129
1972-08-08,41.9258064516129
1972-08-09,41.92903225806452
1972-08-10,41.93225806451613
1972-08-11,41.935483870967744
1972-08-14,41.94516129032258
1972-08-15,41.94838709677419
1972-08-16,41.95161290322581
1972-08-17,41.95483870967742
1972-08-18,41.958064516129035
1972-08-21,41.96774193548387
1972-08-22,41.97096774193548
1972-08-23,41.9741935483871
1972-08-24,41.97741935483871
1972-08-25,41.98064516129032
1972-08-28,41.99032258064516
1972-08-29,41.99354838709677
1972-08-30,41.99677419354839
1972-08-31,42.0
1972-09-01,42.00344827586207
1972-09-04,42.01379310344828
1972-09-05,42.01724137931034
1972-09-06,42.02068965517241
1972-09-07,42.02413793103448
1972-09-08,42.02758620689655
1972-09-11,42.03793103448276
1972-09-12,42.04137931034483
1972-09-13,42.0448275862069
1972-09-14,42.04827586206897
1972-09-15,42.05172413793103
1972-09-18,42.06206896551724
1972-09-19,42.06551724137931
1972-09-20,42.06896551724138
1972-09-21,42.07241379310345
1972-09-22,42.07586206896552
1972-09-25,42.08620689655172
1972-09-26,42.08965517241379
1972-09-27,42.09310344827586
1972-09-28,42.09655172413793
1972-09-29,42.1
1972-10-02,42.11875
1972-10-03,42.125
1972-10-04,42.13125
1972-10-05,42.1375
1972-10-06,42.14375
1972-10-09,42.1625
1972-10-10,42.16875
1972-10-11,42.175
1972-10-12,42.18125
1972-10-13,42.1875
1972-10-16,42.20625
1972-10-17,42.2125
1972-10-18,42.21875
1972-10-19,42.225
1972-10-20,42.231249999999996
1972-10-23,42.25
1972-10-24,42.25625
1972-10-25,42.262499999999996
1972-10-26,42.26875
1972-10-27,42.275
1972-10-30,42.293749999999996
1972-10-31,42.3
1972-11-01,42.30333333333333
1972-11-02,42.306666666666665
1972-11-03,42.309999999999995
1972-11-06,42.32
1972-11-07,42.32333333333333
1972-11-08,42.32666666666666
1972-11-09,42.33
1972-11-10,42.33333333333333
1972-11-13,42.343333333333334
1972-11-14,42.346666666666664
1972-11-15,42.35
1972-11-16,42.35333333333333
1972-11-17,42.35666666666666
1972-11-20,42.36666666666667
1972-11-21,42.37
1972-11-22,42.373333333333335
1972-11-23,42.376666666666665
1972-11-24,42.379999999999995
1972-11-27,42.39
1972-11-28,42.39333333333333
1972-11-29,42.39666666666667
1972-11-30,42.4
1972-12-01,42.40344827586207
1972-12-04,42.41379310344828
1972-12-05,42.41724137931034
1972-12-06,42.42068965517241
1972-12-07,42.42413793103448
1972-12-08,42.42758620689655
1972-12-11,42.43793103448276
1972-12-12,42.44137931034483
1972-12-13,42.4448275862069
1972-12-14,42.44827586206897
1972-12-15,42.45172413793103
1972-12-18,42.46206896551724
1972-12-19,42.46551724137931
1972-12-20,42.46896551724138
1972-12-21,42.47241379310345
1972-12-22,42.47586206896552
1972-12-25,42.48620689655172
1972-12-26,42.48965517241379
1972-12-27,42.49310344827586
1972-12-28,42.49655172413793
1972-12-29,42.5
1973-01-01,42.50909090909091
1973-01-02,42.512121212121215
1973-01-03,42.515151515151516
1973-01-04,42.518181818181816
1973-01-05,42.52121212121212
1973-01-08,42.53030303030303
1973-01-09,42.53333333333333
1973-01-10,42.53636363636364
1973-01-11,42.53939393939394
1973-01-12,42.54242424242425
1973-01-15,42.551515151515154
1973-01-16,42.554545454545455
1973-01-17,42.557575757575755
1973-01-18,42.56060606060606
1973-01-19,42.56363636363636
1973-01-22,42.57272727272727
1973-01-23,42.57575757575758
1973-01-24,42.57878787878788
1973-01-25,42.581818181818186
1973-01-26,42.584848484848486
1973-01-29,42.593939393939394
1973-01-30,42.5969696969697
1973-01-31,42.6
1973-02-01,42.61071428571429
1973-02-02,42.621428571428574
1973-02-05,42.65357142857143
1973-02-06,42.66428571428572
1973-02-07,42.675
1973-02-08,42.68571428571428
1973-02-09,42.69642857142857
1973-02-12,42.72857142857143
1973-02-13,42.739285714285714
1973-02-14,42.75
1973-02-15,42.760714285714286
1973-02-16,42.77142857142857
1973-02-19,42.80357142857143
1973-02-20,42.81428571428572
1973-02-21,42.824999999999996
1973-02-22,42.83571428571428
1973-02-23,42.84642857142857
1973-02-26,42.878571428571426
1973-02-27,42.88928571428571
1973-02-28,42.9
1973-03-01,42.913333333333334
1973-03-02,42.92666666666666
1973-03-05,42.96666666666666
1973-03-06,42.98
1973-03-07,42.99333333333333
1973-03-08,43.00666666666667
1973-03-09,43.019999999999996
1973-03-12,43.059999999999995
1973-03-13,43.07333333333333
1973-03-14,43.086666666666666
1973-03-15,43.099999999999994
1973-03-16,43.11333333333333
1973-03-19,43.15333333333333
1973-03-20,43.166666666666664
1973-03-21,43.18
1973-03-22,43.19333333333333
1973-03-23,43.20666666666666
1973-03-26,43.24666666666666
1973-03-27,43.26
1973-03-28,43.27333333333333
1973-03-29,43.28666666666666
1973-03-30,43.3
1973-04-02,43.329032258064515
1973-04-03,43.33870967741935
1973-04-04,43.34838709677419
1973-04-05,43.35806451612903
1973-04-06,43.36774193548387
1973-04-09,43.39677419354839
1973-04-10,43.406451612903226
1973-04-11,43.41612903225806
1973-04-12,43.4258064516129
1973-04-13,43.435483870967744
1973-04-16,43.464516129032255
1973-04-17,43.4741935483871
1973-04-18,43.483870967741936
1973-04-19,43.49354838709677
1973-04-20,43.50322580645161
1973-04-23,43.53225806451613
1973-04-24,43.541935483870965
1973-04-25,43.55161290322581
1973-04-26,43.561290322580646
1973-04-27,43.57096774193548
1973-04-30,43.6
1973-05-01,43.60967741935484
1973-05-02,43.619354838709675
1973-05-03,43.62903225806452
1973-05-04,43.63870967741936
1973-05-07,43.667741935483875
1973-05-08,43.67741935483871
1973-05-09,43.68709677419355
1973-05-10,43.696774193548386
1973-05-11,43.70645161290322
1973-05-14,43.73548387096774
1973-05-15,43.74516129032258
1973-05-16,43.75483870967742
1973-05-17,43.76451612903226
1973-05-18,43.774193548387096
1973-05-21,43.803225806451614
1973-05-22,43.81290322580645
1973-05-23,43.82258064516129
1973-05-24,43.832258064516125
1973-05-25,43.84193548387097
1973-05-28,43.87096774193548
1973-05-29,43.880645161290325
1973-05-30,43.89032258064516
1973-05-31,43.9
1973-06-01,43.91034482758621
1973-06-04,43.94137931034483
1973-06-05,43.95172413793103
1973-06-06,43.96206896551724
1973-06-07,43.97241379310345
1973-06-08,43.98275862068966
1973-06-11,44.01379310344828
1973-06-12,44.02413793103448
1973-06-13,44.03448275862069
1973-06-14,44.0448275862069
1973-06-15,44.0551724137931
1973-06-18,44.08620689655172
1973-06-19,44.09655172413793
1973-06-20,44.10689655172414
1973-06-21,44.11724137931034
1973-06-22,44.12758620689655
1973-06-25,44.15862068965517
1973-06-26,44.16896551724138
1973-06-27,44.17931034482759
1973-06-28,44.189655172413794
1973-06-29,44.2
1973-07-02,44.209375
1973-07-03,44.212500000000006
1973-07-04,44.215625
1973-07-05,44.21875
1973-07-06,44.221875000000004
