Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
1994-03-30,546.3584,546.3584,546.3584,546.3584,
1994-03-31,546.654,546.654,546.654,546.654,
1994-04-04,538.3739,538.3739,538.3739,538.3739,
1994-04-05,550.0191,550.0191,550.0191,550.0191,
1994-04-06,549.7247,549.7247,549.7247,549.7247,
1994-04-07,553.1993,553.1993,553.1993,553.1993,
1994-04-08,548.602,548.602,548.602,548.602,
1994-04-11,552.0536,552.0536,552.0536,552.0536,
1994-04-12,549.2459,549.2459,549.2459,549.2459,
1994-04-13,547.6469,547.6469,547.6469,547.6469,
1994-04-14,547.8396,547.8396,547.8396,547.8396,
1994-04-15,547.5941,547.5941,547.5941,547.5941,
1994-04-18,543.0789,543.0789,543.0789,543.0789,
1994-04-19,543.1992,543.1992,543.1992,543.1992,
1994-04-20,542.4873,542.4873,542.4873,542.4873,
1994-04-21,550.8094,550.8094,550.8094,550.8094,
1994-04-22,549.447,549.447,549.447,549.447,
1994-04-25,555.7684,555.7684,555.7684,555.7684,
1994-04-26,554.8341,554.8341,554.8341,554.8341,
1994-04-28,551.4354,551.4354,551.4354,551.4354,
1994-04-29,553.664,553.664,553.664,553.664,
1994-05-02,556.4365,556.4365,556.4365,556.4365,
1994-05-03,556.5397,556.5397,556.5397,556.5397,
1994-05-04,555.0017,555.0017,555.0017,555.0017,
1994-05-05,554.778,554.778,554.778,554.778,
1994-05-06,550.4628,550.4628,550.4628,550.4628,
1994-05-09,544.1385,544.1385,544.1385,544.1385,
1994-05-10,548.721,548.721,548.721,548.721,
1994-05-11,543.2007,543.2007,543.2007,543.2007,
1994-05-12,546.0109,546.0109,546.0109,546.0109,
1994-05-13,546.5043,546.5043,546.5043,546.5043,
1994-05-16,547.1035,547.1035,547.1035,547.1035,
1994-05-17,553.2061,553.2061,553.2061,553.2061,
1994-05-18,558.5563,558.5563,558.5563,558.5563,
1994-05-19,562.022,562.022,562.022,562.022,
1994-05-20,560.3537,560.3537,560.3537,560.3537,
1994-05-23,558.3016,558.3016,558.3016,558.3016,
1994-05-24,560.3921,560.3921,560.3921,560.3921,
1994-05-25,562.4301,562.4301,562.4301,562.4301,
1994-05-26,563.3175,563.3175,563.3175,563.3175,
1994-05-27,563.7612,563.7612,563.7612,563.7612,
1994-05-31,562.7504,562.7504,562.7504,562.7504,
1994-06-01,564.1877,564.1877,564.1877,564.1877,
1994-06-02,564.3443,564.3443,564.3443,564.3443,
1994-06-03,567.4308,567.4308,567.4308,567.4308,
1994-06-06,566.0077,566.0077,566.0077,566.0077,
1994-06-07,565.2134,565.2134,565.2134,565.2134,
1994-06-08,563.8022,563.8022,563.8022,563.8022,
1994-06-09,565.0506,565.0506,565.0506,565.0506,
1994-06-10,566.0552,566.0552,566.0552,566.0552,
1994-06-13,566.6117,566.6117,566.6117,566.6117,
1994-06-14,570.6759,570.6759,570.6759,570.6759,
1994-06-15,568.532,568.532,568.532,568.532,
1994-06-16,570.2008,570.2008,570.2008,570.2008,
1994-06-17,565.9051,565.9051,565.9051,565.9051,
1994-06-20,562.2476,562.2476,562.2476,562.2476,
1994-06-21,557.1421,557.1421,557.1421,557.1421,
1994-06-22,559.3048,559.3048,559.3048,559.3048,
1994-06-23,555.0374,555.0374,555.0374,555.0374,
1994-06-24,546.8494,546.8494,546.8494,546.8494,
1994-06-27,552.4921,552.4921,552.4921,552.4921,
1994-06-28,551.1001,551.1001,551.1001,551.1001,
1994-06-29,553.083,553.083,553.083,553.083,
1994-06-30,548.9561,548.9561,548.9561,548.9561,
1994-07-01,551.4657,551.4657,551.4657,551.4657,
1994-07-05,551.8278,551.8278,551.8278,551.8278,
1994-07-06,551.546,551.546,551.546,551.546,
1994-07-07,554.3276,554.3276,554.3276,554.3276,
1994-07-08,555.7741,555.7741,555.7741,555.7741,
1994-07-11,554.0,554.0,554.0,554.0,
1994-07-12,553.8665,553.8665,553.8665,553.8665,
1994-07-13,554.8309,554.8309,554.8309,554.8309,
1994-07-14,560.6768,560.6768,560.6768,560.6768,
1994-07-15,561.6042,561.6042,561.6042,561.6042,
1994-07-18,562.9731,562.9731,562.9731,562.9731,
1994-07-19,561.3135,561.3135,561.3135,561.3135,
1994-07-20,558.5184,558.5184,558.5184,558.5184,
1994-07-21,559.7675,559.7675,559.7675,559.7675,
1994-07-22,560.3859,560.3859,560.3859,560.3859,
1994-07-25,561.8948,561.8948,561.8948,561.8948,
1994-07-26,560.8557,560.8557,560.8557,560.8557,
1994-07-27,559.918,559.918,559.918,559.918,
1994-07-28,561.9717,561.9717,561.9717,561.9717,
1994-07-29,566.9824,566.9824,566.9824,566.9824,
1994-08-01,570.537,570.537,570.537,570.537,
1994-08-02,570.162,570.162,570.162,570.162,
1994-08-03,571.2861,571.2861,571.2861,571.2861,
1994-08-04,567.6723,567.6723,567.6723,567.6723,
1994-08-05,566.0686,566.0686,566.0686,566.0686,
1994-08-08,567.1856,567.1856,567.1856,567.1856,
1994-08-09,567.5077,567.5077,567.5077,567.5077,
1994-08-10,570.4993,570.4993,570.4993,570.4993,
1994-08-11,568.7642,568.7642,568.7642,568.7642,
1994-08-12,572.5904,572.5904,572.5904,572.5904,
1994-08-15,571.8863,571.8863,571.8863,571.8863,
1994-08-16,576.6637,576.6637,576.6637,576.6637,
1994-08-17,576.8894,576.8894,576.8894,576.8894,
1994-08-18,574.4302,574.4302,574.4302,574.4302,
1994-08-19,575.08,575.08,575.08,575.08,
1994-08-22,573.464,573.464,573.464,573.464,
1994-08-23,576.1879,576.1879,576.1879,576.1879,
1994-08-24,581.8294,581.8294,581.8294,581.8294,
1994-08-25,580.7365,580.7365,580.7365,580.7365,
1994-08-26,587.9647,587.9647,587.9647,587.9647,
1994-08-29,589.0542,589.0542,589.0542,589.0542,
1994-08-30,590.9272,590.9272,590.9272,590.9272,
1994-08-31,590.2284,590.2284,590.2284,590.2284,
1994-09-01,587.4466,587.4466,587.4466,587.4466,
1994-09-02,584.9127,584.9127,584.9127,584.9127,
1994-09-06,586.0204,586.0204,586.0204,586.0204,
1994-09-07,584.9114,584.9114,584.9114,584.9114,
1994-09-08,587.6387,587.6387,587.6387,587.6387,
1994-09-09,581.7392,581.7392,581.7392,581.7392,
1994-09-12,579.3274,579.3274,579.3274,579.3274,
1994-09-13,580.9664,580.9664,580.9664,580.9664,
1994-09-14,582.5707,582.5707,582.5707,582.5707,
1994-09-15,590.084,590.084,590.084,590.084,
1994-09-16,585.5852,585.5852,585.5852,585.5852,
1994-09-19,585.395,585.395,585.395,585.395,
1994-09-20,576.1078,576.1078,576.1078,576.1078,
1994-09-21,573.7529,573.7529,573.7529,573.7529,
1994-09-22,573.5167,573.5167,573.5167,573.5167,
1994-09-23,571.5298,571.5298,571.5298,571.5298,
1994-09-26,573.3314,573.3314,573.3314,573.3314,
1994-09-27,574.8742,574.8742,574.8742,574.8742,
1994-09-28,578.3492,578.3492,578.3492,578.3492,
1994-09-29,575.2001,575.2001,575.2001,575.2001,
1994-09-30,575.7949,575.7949,575.7949,575.7949,
1994-10-03,574.8168,574.8168,574.8168,574.8168,
1994-10-04,566.0478,566.0478,566.0478,566.0478,
1994-10-05,564.7154,564.7154,564.7154,564.7154,
1994-10-06,563.2785,563.2785,563.2785,563.2785,
1994-10-07,566.7538,566.7538,566.7538,566.7538,
1994-10-10,571.6605,571.6605,571.6605,571.6605,
1994-10-11,580.0864,580.0864,580.0864,580.0864,
1994-10-12,579.6879,579.6879,579.6879,579.6879,
1994-10-13,582.1787,582.1787,582.1787,582.1787,
1994-10-14,584.2635,584.2635,584.2635,584.2635,
1994-10-17,584.1439,584.1439,584.1439,584.1439,
1994-10-18,582.5383,582.5383,582.5383,582.5383,
1994-10-19,585.8118,585.8118,585.8118,585.8118,
1994-10-20,581.5392,581.5392,581.5392,581.5392,
1994-10-21,579.0977,579.0977,579.0977,579.0977,
1994-10-24,574.0851,574.0851,574.0851,574.0851,
1994-10-25,575.0282,575.0282,575.0282,575.0282,
1994-10-26,576.4548,576.4548,576.4548,576.4548,
1994-10-27,580.4796,580.4796,580.4796,580.4796,
1994-10-28,590.3758,590.3758,590.3758,590.3758,
1994-10-31,588.7309,588.7309,588.7309,588.7309,
1994-11-01,583.9809,583.9809,583.9809,583.9809,
1994-11-02,581.6471,581.6471,581.6471,581.6471,
1994-11-03,583.4862,583.4862,583.4862,583.4862,
1994-11-04,576.7461,576.7461,576.7461,576.7461,
1994-11-07,577.9064,577.9064,577.9064,577.9064,
1994-11-08,581.2697,581.2697,581.2697,581.2697,
1994-11-09,581.0138,581.0138,581.0138,581.0138,
1994-11-10,579.7592,579.7592,579.7592,579.7592,
1994-11-11,577.2372,577.2372,577.2372,577.2372,
1994-11-14,581.9852,581.9852,581.9852,581.9852,
1994-11-15,580.7489,580.7489,580.7489,580.7489,
1994-11-16,581.5657,581.5657,581.5657,581.5657,
1994-11-17,579.0425,579.0425,579.0425,579.0425,
1994-11-18,576.5418,576.5418,576.5418,576.5418,
1994-11-21,572.6051,572.6051,572.6051,572.6051,
1994-11-22,562.3512,562.3512,562.3512,562.3512,
1994-11-23,562.2287,562.2287,562.2287,562.2287,
1994-11-25,565.3889,565.3889,565.3889,565.3889,
1994-11-28,567.8328,567.8328,567.8328,567.8328,
1994-11-29,569.1244,569.1244,569.1244,569.1244,
1994-11-30,567.2901,567.2901,567.2901,567.2901,
1994-12-01,561.4282,561.4282,561.4282,561.4282,
1994-12-02,566.991,566.991,566.991,566.991,
1994-12-05,567.1123,567.1123,567.1123,567.1123,
1994-12-06,566.8696,566.8696,566.8696,566.8696,
1994-12-07,564.5351,564.5351,564.5351,564.5351,
1994-12-08,557.325,557.325,557.325,557.325,
1994-12-09,559.4545,559.4545,559.4545,559.4545,
1994-12-12,562.6438,562.6438,562.6438,562.6438,
1994-12-13,563.5351,563.5351,563.5351,563.5351,
1994-12-14,569.5804,569.5804,569.5804,569.5804,
1994-12-15,570.0887,570.0887,570.0887,570.0887,
1994-12-16,574.4282,574.4282,574.4282,574.4282,
1994-12-19,573.3314,573.3314,573.3314,573.3314,
1994-12-20,572.3448,572.3448,572.3448,572.3448,
1994-12-21,575.4976,575.4976,575.4976,575.4976,
1994-12-22,575.5777,575.5777,575.5777,575.5777,
1994-12-23,576.2088,576.2088,576.2088,576.2088,
1994-12-27,579.532,579.532,579.532,579.532,
1994-12-28,577.5145,577.5145,577.5145,577.5145,
1994-12-29,577.9167,577.9167,577.9167,577.9167,
1994-12-30,575.7049,575.7049,575.7049,575.7049,
1995-01-03,575.5206,575.5206,575.5206,575.5206,
1995-01-04,577.6905,577.6905,577.6905,577.6905,
1995-01-05,577.2955,577.2955,577.2955,577.2955,
1995-01-06,577.7244,577.7244,577.7244,577.7244,
1995-01-09,577.9815,577.9815,577.9815,577.9815,
1995-01-10,579.0526,579.0526,579.0526,579.0526,
1995-01-11,579.0275,579.0275,579.0275,579.0275,
1995-01-12,579.0024,579.0024,579.0024,579.0024,
1995-01-13,584.5424,584.5424,584.5424,584.5424,
1995-01-16,588.8201,588.8201,588.8201,588.8201,
1995-01-17,589.6756,589.6756,589.6756,589.6756,
1995-01-18,589.2692,589.2692,589.2692,589.2692,
1995-01-19,585.8042,585.8042,585.8042,585.8042,
1995-01-20,583.0819,583.0819,583.0819,583.0819,
1995-01-23,584.4054,584.4054,584.4054,584.4054,
1995-01-24,584.5233,584.5233,584.5233,584.5233,
1995-01-25,586.5936,586.5936,586.5936,586.5936,
1995-01-26,587.7205,587.7205,587.7205,587.7205,
1995-01-27,590.3246,590.3246,590.3246,590.3246,
1995-01-30,588.0769,588.0769,588.0769,588.0769,
1995-01-31,590.635,590.635,590.635,590.635,
1995-02-01,590.6463,590.6463,590.6463,590.6463,
1995-02-02,593.7302,593.7302,593.7302,593.7302,
1995-02-03,601.132,601.132,601.132,601.132,
1995-02-06,604.5632,604.5632,604.5632,604.5632,
1995-02-07,604.2076,604.2076,604.2076,604.2076,
1995-02-08,604.7429,604.7429,604.7429,604.7429,
1995-02-09,603.6156,603.6156,603.6156,603.6156,
1995-02-10,605.3264,605.3264,605.3264,605.3264,
1995-02-13,605.7124,605.7124,605.7124,605.7124,
1995-02-14,606.9574,606.9574,606.9574,606.9574,
1995-02-15,609.517,609.517,609.517,609.517,
1995-02-16,610.3787,610.3787,610.3787,610.3787,
1995-02-17,606.4124,606.4124,606.4124,606.4124,
1995-02-21,607.4064,607.4064,607.4064,607.4064,
1995-02-22,610.4174,610.4174,610.4174,610.4174,
1995-02-23,612.8688,612.8688,612.8688,612.8688,
1995-02-24,614.4031,614.4031,614.4031,614.4031,
1995-02-27,609.1177,609.1177,609.1177,609.1177,
1995-02-28,613.6526,613.6526,613.6526,613.6526,
1995-03-01,611.6381,611.6381,611.6381,611.6381,
1995-03-02,611.0059,611.0059,611.0059,611.0059,
1995-03-03,611.4958,611.4958,611.4958,611.4958,
1995-03-06,611.8725,611.8725,611.8725,611.8725,
1995-03-07,607.4803,607.4803,607.4803,607.4803,
1995-03-08,608.7718,608.7718,608.7718,608.7718,
1995-03-09,609.1107,609.1107,609.1107,609.1107,
1995-03-10,617.2005,617.2005,617.2005,617.2005,
1995-03-13,617.8473,617.8473,617.8473,617.8473,
1995-03-14,621.4518,621.4518,621.4518,621.4518,
1995-03-15,620.2137,620.2137,620.2137,620.2137,
1995-03-16,624.705,624.705,624.705,624.705,
1995-03-17,624.8526,624.8526,624.8526,624.8526,
1995-03-20,625.6483,625.6483,625.6483,625.6483,
1995-03-21,624.2977,624.2977,624.2977,624.2977,
1995-03-22,625.0569,625.0569,625.0569,625.0569,
1995-03-23,625.41,625.41,625.41,625.41,
1995-03-24,631.7429,631.7429,631.7429,631.7429,
1995-03-27,634.8286,634.8286,634.8286,634.8286,
1995-03-28,635.7181,635.7181,635.7181,635.7181,
1995-03-29,634.7353,634.7353,634.7353,634.7353,
1995-03-30,633.6465,633.6465,633.6465,633.6465,
1995-03-31,631.7603,631.7603,631.7603,631.7603,
1995-04-03,633.3248,633.3248,633.3248,633.3248,
1995-04-04,637.7695,637.7695,637.7695,637.7695,
1995-04-05,638.3085,638.3085,638.3085,638.3085,
1995-04-06,638.9524,638.9524,638.9524,638.9524,
1995-04-07,639.441,639.441,639.441,639.441,
1995-04-10,640.2087,640.2087,640.2087,640.2087,
1995-04-11,638.3399,638.3399,638.3399,638.3399,
1995-04-12,640.4625,640.4625,640.4625,640.4625,
1995-04-13,643.069,643.069,643.069,643.069,
1995-04-17,639.2224,639.2224,639.2224,639.2224,
1995-04-18,638.284,638.284,638.284,638.284,
1995-04-19,637.7271,637.7271,637.7271,637.7271,
1995-04-20,638.1944,638.1944,638.1944,638.1944,
1995-04-21,642.2361,642.2361,642.2361,642.2361,
1995-04-24,647.926,647.926,647.926,647.926,
1995-04-25,647.0063,647.0063,647.0063,647.0063,
1995-04-26,647.7682,647.7682,647.7682,647.7682,
1995-04-27,648.8927,648.8927,648.8927,648.8927,
1995-04-28,650.3635,650.3635,650.3635,650.3635,
1995-05-01,649.9516,649.9516,649.9516,649.9516,
1995-05-02,650.811,650.811,650.811,650.811,
1995-05-03,657.9441,657.9441,657.9441,657.9441,
1995-05-04,658.2234,658.2234,658.2234,658.2234,
1995-05-05,657.7442,657.7442,657.7442,657.7442,
1995-05-08,662.8203,662.8203,662.8203,662.8203,
1995-05-09,662.5799,662.5799,662.5799,662.5799,
1995-05-10,663.6544,663.6544,663.6544,663.6544,
1995-05-11,663.7632,663.7632,663.7632,663.7632,
1995-05-12,665.2746,665.2746,665.2746,665.2746,
1995-05-15,668.2279,668.2279,668.2279,668.2279,
1995-05-16,668.8939,668.8939,668.8939,668.8939,
1995-05-17,667.4806,667.4806,667.4806,667.4806,
1995-05-18,658.0421,658.0421,658.0421,658.0421,
1995-05-19,657.8522,657.8522,657.8522,657.8522,
1995-05-22,663.5679,663.5679,663.5679,663.5679,
1995-05-23,669.8545,669.8545,669.8545,669.8545,
1995-05-24,669.9458,669.9458,669.9458,669.9458,
1995-05-25,670.0966,670.0966,670.0966,670.0966,
1995-05-26,663.9507,663.9507,663.9507,663.9507,
1995-05-30,663.8937,663.8937,663.8937,663.8937,
1995-05-31,676.3567,676.3567,676.3567,676.3567,
1995-06-01,676.5305,676.5305,676.5305,676.5305,
1995-06-02,675.398,675.398,675.398,675.398,
1995-06-05,679.3172,679.3172,679.3172,679.3172,
1995-06-06,679.3641,679.3641,679.3641,679.3641,
1995-06-07,676.2942,676.2942,676.2942,676.2942,
1995-06-08,675.3885,675.3885,675.3885,675.3885,
1995-06-09,669.7999,669.7999,669.7999,669.7999,
1995-06-12,673.5629,673.5629,673.5629,673.5629,
1995-06-13,680.4092,680.4092,680.4092,680.4092,
1995-06-14,680.9867,680.9867,680.9867,680.9867,
1995-06-15,681.8169,681.8169,681.8169,681.8169,
1995-06-16,685.2595,685.2595,685.2595,685.2595,
1995-06-19,692.1447,692.1447,692.1447,692.1447,
1995-06-20,691.8514,691.8514,691.8514,691.8514,
1995-06-21,690.5895,690.5895,690.5895,690.5895,
1995-06-22,699.6336,699.6336,699.6336,699.6336,
1995-06-23,697.9158,697.9158,697.9158,697.9158,
1995-06-26,690.8377,690.8377,690.8377,690.8377,
1995-06-27,688.6807,688.6807,688.6807,688.6807,
1995-06-28,691.8864,691.8864,691.8864,691.8864,
1995-06-29,690.7992,690.7992,690.7992,690.7992,
1995-06-30,692.0668,692.0668,692.0668,692.0668,
1995-07-03,695.079,695.079,695.079,695.079,
1995-07-05,695.4081,695.4081,695.4081,695.4081,
1995-07-06,704.1366,704.1366,704.1366,704.1366,
1995-07-07,707.2811,707.2811,707.2811,707.2811,
1995-07-10,708.326,708.326,708.326,708.326,
1995-07-11,705.2789,705.2789,705.2789,705.2789,
1995-07-12,713.0998,713.0998,713.0998,713.0998,
1995-07-13,713.26,713.26,713.26,713.26,
1995-07-14,711.8487,711.8487,711.8487,711.8487,
1995-07-17,715.4468,715.4468,715.4468,715.4468,
1995-07-18,710.1005,710.1005,710.1005,710.1005,
1995-07-19,700.6632,700.6632,700.6632,700.6632,
1995-07-20,703.9314,703.9314,703.9314,703.9314,
1995-07-21,704.0446,704.0446,704.0446,704.0446,
1995-07-24,707.8724,707.8724,707.8724,707.8724,
1995-07-25,713.5569,713.5569,713.5569,713.5569,
1995-07-26,714.2513,714.2513,714.2513,714.2513,
1995-07-27,718.9544,718.9544,718.9544,718.9544,
1995-07-28,716.067,716.067,716.067,716.067,
1995-07-31,715.0175,715.0175,715.0175,715.0175,
1995-08-01,711.9466,711.9466,711.9466,711.9466,
1995-08-02,711.0307,711.0307,711.0307,711.0307,
1995-08-03,711.1579,711.1579,711.1579,711.1579,
1995-08-04,711.4494,711.4494,711.4494,711.4494,
1995-08-07,712.9081,712.9081,712.9081,712.9081,
1995-08-08,713.4376,713.4376,713.4376,713.4376,
1995-08-09,712.6776,712.6776,712.6776,712.6776,
1995-08-10,709.9884,709.9884,709.9884,709.9884,
1995-08-11,707.138,707.138,707.138,707.138,
1995-08-14,713.1022,713.1022,713.1022,713.1022,
1995-08-15,711.7085,711.7085,711.7085,711.7085,
1995-08-16,713.6681,713.6681,713.6681,713.6681,
1995-08-17,712.5224,712.5224,712.5224,712.5224,
1995-08-18,712.8219,712.8219,712.8219,712.8219,
1995-08-21,711.4363,711.4363,711.4363,711.4363,
1995-08-22,713.2706,713.2706,713.2706,713.2706,
1995-08-23,710.3424,710.3424,710.3424,710.3424,
1995-08-24,710.767,710.767,710.767,710.767,
1995-08-25,714.1483,714.1483,714.1483,714.1483,
1995-08-28,712.8198,712.8198,712.8198,712.8198,
1995-08-29,714.1318,714.1318,714.1318,714.1318,
1995-08-30,715.5384,715.5384,715.5384,715.5384,
1995-08-31,716.8153,716.8153,716.8153,716.8153,
1995-09-01,719.3374,719.3374,719.3374,719.3374,
1995-09-05,726.2624,726.2624,726.2624,726.2624,
1995-09-06,727.6813,727.6813,727.6813,727.6813,
1995-09-07,727.8817,727.8817,727.8817,727.8817,
1995-09-08,730.9411,730.9411,730.9411,730.9411,
1995-09-11,732.5429,732.5429,732.5429,732.5429,
1995-09-12,735.8718,735.8718,735.8718,735.8718,
1995-09-13,739.1088,739.1088,739.1088,739.1088,
1995-09-14,745.3126,745.3126,745.3126,745.3126,
1995-09-15,744.9818,744.9818,744.9818,744.9818,
1995-09-18,744.4953,744.4953,744.4953,744.4953,
1995-09-19,746.3438,746.3438,746.3438,746.3438,
1995-09-20,749.6552,749.6552,749.6552,749.6552,
1995-09-21,744.8757,744.8757,744.8757,744.8757,
1995-09-22,743.2557,743.2557,743.2557,743.2557,
1995-09-25,743.3643,743.3643,743.3643,743.3643,
1995-09-26,742.8532,742.8532,742.8532,742.8532,
1995-09-27,742.742,742.742,742.742,742.742,
1995-09-28,748.9328,748.9328,748.9328,748.9328,
1995-09-29,747.0665,747.0665,747.0665,747.0665,
1995-10-02,743.647,743.647,743.647,743.647,
1995-10-03,744.4702,744.4702,744.4702,744.4702,
1995-10-04,743.4756,743.4756,743.4756,743.4756,
1995-10-05,745.2184,745.2184,745.2184,745.2184,
1995-10-06,745.1109,745.1109,745.1109,745.1109,
1995-10-09,739.8407,739.8407,739.8407,739.8407,
1995-10-10,738.7534,738.7534,738.7534,738.7534,
1995-10-11,741.3386,741.3386,741.3386,741.3386,
1995-10-12,746.0211,746.0211,746.0211,746.0211,
1995-10-13,747.8148,747.8148,747.8148,747.8148,
1995-10-16,745.9341,745.9341,745.9341,745.9341,
1995-10-17,750.7319,750.7319,750.7319,750.7319,
1995-10-18,751.7081,751.7081,751.7081,751.7081,
1995-10-19,755.8323,755.8323,755.8323,755.8323,
1995-10-20,751.7566,751.7566,751.7566,751.7566,
1995-10-23,748.6969,748.6969,748.6969,748.6969,
1995-10-24,750.5908,750.5908,750.5908,750.5908,
1995-10-25,745.4298,745.4298,745.4298,745.4298,
1995-10-26,738.107,738.107,738.107,738.107,
1995-10-27,741.9989,741.9989,741.9989,741.9989,
1995-10-30,746.6324,746.6324,746.6324,746.6324,
1995-10-31,744.3961,744.3961,744.3961,744.3961,
1995-11-01,748.0099,748.0099,748.0099,748.0099,
1995-11-02,755.2362,755.2362,755.2362,755.2362,
1995-11-03,756.3709,756.3709,756.3709,756.3709,
1995-11-06,753.7351,753.7351,753.7351,753.7351,
1995-11-07,751.0274,751.0274,751.0274,751.0274,
1995-11-08,758.1019,758.1019,758.1019,758.1019,
1995-11-09,760.3132,760.3132,760.3132,760.3132,
1995-11-10,759.6583,759.6583,759.6583,759.6583,
1995-11-13,759.2559,759.2559,759.2559,759.2559,
1995-11-14,755.4846,755.4846,755.4846,755.4846,
1995-11-15,761.6717,761.6717,761.6717,761.6717,
1995-11-16,766.0638,766.0638,766.0638,766.0638,
1995-11-17,769.5713,769.5713,769.5713,769.5713,
1995-11-20,765.5572,765.5572,765.5572,765.5572,
1995-11-21,770.0003,770.0003,770.0003,770.0003,
1995-11-22,767.6553,767.6553,767.6553,767.6553,
1995-11-24,769.6912,769.6912,769.6912,769.6912,
1995-11-27,771.4256,771.4256,771.4256,771.4256,
1995-11-28,778.1005,778.1005,778.1005,778.1005,
1995-11-29,779.9789,779.9789,779.9789,779.9789,
1995-11-30,777.074,777.074,777.074,777.074,
1995-12-01,779.1535,779.1535,779.1535,779.1535,
1995-12-04,787.8028,787.8028,787.8028,787.8028,
1995-12-05,793.0058,793.0058,793.0058,793.0058,
1995-12-06,796.408,796.408,796.408,796.408,
1995-12-07,791.2919,791.2919,791.2919,791.2919,
1995-12-08,792.9806,792.9806,792.9806,792.9806,
1995-12-11,795.6261,795.6261,795.6261,795.6261,
1995-12-12,794.6796,794.6796,794.6796,794.6796,
1995-12-13,798.7597,798.7597,798.7597,798.7597,
1995-12-14,792.689,792.689,792.689,792.689,
1995-12-15,791.9501,791.9501,791.9501,791.9501,
1995-12-18,779.7716,779.7716,779.7716,779.7716,
1995-12-19,786.3523,786.3523,786.3523,786.3523,
1995-12-20,778.6935,778.6935,778.6935,778.6935,
1995-12-21,784.5702,784.5702,784.5702,784.5702,
1995-12-22,786.4658,786.4658,786.4658,786.4658,
1995-12-26,789.4795,789.4795,789.4795,789.4795,
1995-12-27,790.1967,790.1967,790.1967,790.1967,
1995-12-28,789.6926,789.6926,789.6926,789.6926,
