Date,Total Return Index
11/6/63,174.8606227978269
11/7/63,174.87434017599185
11/8/63,174.88805863025075
11/11/63,174.90177816068808
11/12/63,174.91549876738821
11/13/63,174.92922045043562
11/14/63,174.9429432099147
11/15/63,174.95666704590988
11/18/63,174.97039195850567
11/19/63,174.9841179477865
11/20/63,174.99784501383684
11/21/63,175.01157315674115
11/22/63,175.0253023765839
11/25/63,175.03903267344958
11/26/63,175.0527640474227
11/27/63,175.06649649858772
11/28/63,175.08023002702916
11/29/63,175.09396463283153
12/2/63,175.1070759434653
12/3/63,175.12018823589455
12/4/63,175.1333015101928
12/5/63,175.14641576643365
12/6/63,175.1595310046905
12/9/63,175.1726472
12/10/63,175.18576442754664
12/11/63,175.19888261229298
12/12/63,175.21200177934958
12/13/63,175.22512192878992
12/16/63,175.23824306068767
12/17/63,175.25136517511632
12/18/63,175.2644882721495
12/19/63,175.27761235186074
12/20/63,175.29073741432367
12/23/63,175.30386345961185
12/24/63,175.31699048779888
12/25/63,175.33011849895837
12/26/63,175.34324749316394
12/27/63,175.35637747048918
12/30/63,175.3695084310077
12/31/63,175.38264037479314
1/1/64,175.3985002
1/2/64,175.41436146233073
1/3/64,175.43022415753194
1/6/64,175.44608828719439
1/7/64,175.46195385144776
1/8/64,175.47782085042178
1/9/64,175.49368928424624
1/10/64,175.50955915305087
1/13/64,175.5254304569654
1/14/64,175.54130319611966
1/15/64,175.55717737064342
1/16/64,175.57305298066643
1/17/64,175.58893002631856
1/20/64,175.60480850772967
1/21/64,175.62068842502947
1/22/64,175.63656977834796
1/23/64,175.65245256781486
1/24/64,175.66833679356012
1/27/64,175.6842224557136
1/28/64,175.7001095544052
1/29/64,175.71599808976484
1/30/64,175.7318880619224
1/31/64,175.74777947100785
2/3/64,175.76605636802688
2/4/64,175.78433516575248
2/5/64,175.80261586438237
2/6/64,175.82089846411418
2/7/64,175.83918296514568
2/10/64,175.85746936767455
2/11/64,175.87575767189853
2/12/64,175.89404787801544
2/13/64,175.91233998622303
2/14/64,175.93063399671905
2/17/64,175.94892990970146
2/18/64,175.96722772536796
2/19/64,175.98552744391657
2/20/64,176.00382906554506
2/21/64,176.0221325904514
2/24/64,176.04043801883353
2/25/64,176.05874535088938
2/26/64,176.0770545868169
2/27/64,176.09536572681412
2/28/64,176.11367877107904
3/2/64,176.13032864576843
3/3/64,176.14698009454526
3/4/64,176.1636331175583
3/5/64,176.18028771495642
3/6/64,176.19694388688842
3/9/64,176.21360163350326
3/10/64,176.2302609549497
3/11/64,176.24692185137664
3/12/64,176.26358432293304
3/13/64,176.28024836976778
3/16/64,176.29691399202977
3/17/64,176.3135812
3/18/64,176.33024996343133
3/19/64,176.34692031286883
3/20/64,176.36359223832946
3/23/64,176.3802657399622
3/24/64,176.39694081791606
3/25/64,176.4136174723401
3/26/64,176.4302957033833
3/27/64,176.44697551119475
3/30/64,176.46365689592355
3/31/64,176.48033985771872
4/1/64,176.49702439672942
4/2/64,176.5137105131047
4/3/64,176.53039820699374
4/6/64,176.54708747854565
4/7/64,176.56377832790955
4/8/64,176.58047075523467
4/9/64,176.59716476067013
4/10/64,176.61386034436518
4/13/64,176.63055750646902
4/14/64,176.64725624713083
4/15/64,176.6639565664999
4/16/64,176.68065846472544
4/17/64,176.69736194195676
4/20/64,176.7140669983431
4/21/64,176.73077363403377
4/22/64,176.74748184917811
4/23/64,176.76419164392536
4/24/64,176.78090301842497
4/27/64,176.79761597282615
4/28/64,176.8143305072784
4/29/64,176.83104662193102
4/30/64,176.84776431693342
5/1/64,176.8652797878367
5/4/64,176.8827969935186
5/5/64,176.90031593415094
5/6/64,176.91783660990555
5/7/64,176.9353590209543
5/8/64,176.95288316746903
5/11/64,176.97040904962165
5/12/64,176.98793666758402
5/13/64,177.00546602152812
5/14/64,177.02299711162584
5/15/64,177.04052993804916
5/18/64,177.0580645
5/19/64,177.07560080056044
5/20/64,177.0931388369924
5/21/64,177.11067861043796
5/22/64,177.12822012106912
5/25/64,177.14576336905793
5/26/64,177.16330835457646
5/27/64,177.18085507779688
5/28/64,177.1984035388912
5/29/64,177.21595373803157
6/1/64,177.2327078
6/2/64,177.24946349059584
6/3/64,177.2662207429369
6/4/64,177.28297957951693
6/5/64,177.29974000048566
6/8/64,177.31650200599293
6/9/64,177.33326559618854
6/10/64,177.3500307712223
6/11/64,177.36679753124403
6/12/64,177.3835658764036
6/15/64,177.40033580685085
6/16/64,177.4171073227356
6/17/64,177.43388042420787
6/18/64,177.45065511141743
6/19/64,177.4674313845143
6/22/64,177.48420924364834
6/23/64,177.5009886889695
6/24/64,177.5177697206278
6/25/64,177.53455233877315
6/26/64,177.55133654355555
6/29/64,177.5681223
6/30/64,177.58490971363156
7/1/64,177.6009686911955
7/2/64,177.6170291209705
7/3/64,177.6330910030878
7/6/64,177.6491543376788
7/7/64,177.6652191248748
7/8/64,177.68128536480714
7/9/64,177.69735305760727
7/10/64,177.71342220340648
7/13/64,177.72949280233624
7/14/64,177.74556485452794
